Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1996-01-01,4.617049217224121,4.624903205705653,4.569925286334929,4.600219455979351,104121369
1996-01-02,4.5811448097229,4.628269338805804,4.547484988395803,4.6058294579210735,168743308
1996-01-03,4.615926742553711,4.868377618995802,4.605828887317151,4.6563184632018215,209323879
1996-01-04,4.573290824890137,4.586754933252271,4.511580702857746,4.572169040636393,216900264
1996-01-05,4.541874885559082,4.5553389939621605,4.502604944010826,4.5553389939621605,166708467
1996-01-08,4.360108852386475,4.536263705001163,4.31522880123662,4.532898053314589,186974245
1996-01-09,4.234446048736572,4.308498205708514,4.089707687436512,4.231080395794702,388766555
1996-01-10,4.125610828399658,4.251275241384435,4.106537199211879,4.151417261077325,276606655
1996-01-11,4.254642963409424,4.274839281521589,4.078488020276626,4.084098141941338,409645726
1996-01-12,4.209762096405029,4.318596458171317,4.181711793065967,4.286058118286082,374687924
1996-01-15,4.166004180908203,4.218738240329972,4.14244221174779,4.197420139788755,199981539
1996-01-16,4.173856258392334,4.196296133111425,4.137951979318863,4.151416083971415,217247573
1996-01-17,4.0077996253967285,4.157026573849941,3.973018026266372,4.151416454818101,299629901
1996-01-18,3.8967220783233643,3.969652444739944,3.855208266276478,3.90569875048944,377502810
1996-01-19,3.828280210494995,3.8911127224976783,3.8024743748356054,3.8428664042782463,324535340
1996-01-22,3.893355131149292,3.9438452988726684,3.8372545451875473,3.8406210958323976,338613971
1996-01-23,3.728422164916992,3.9236507038913087,3.5230951691808876,3.9068206419261813,354919302
1996-01-24,3.6005122661590576,3.7183229764331296,3.5455343542804534,3.6958827983282765,351185727
1996-01-25,3.4490420818328857,3.608366299446391,3.42772398728771,3.592658324424224,360855771
1996-01-26,3.4490420818328857,3.4490420818328857,3.4490420818328857,3.4490420818328857,0
1996-01-29,3.720567464828491,3.7531061057550437,3.4120168127154877,3.433334312857928,652902286
1996-01-30,4.054925441741943,4.241178216347516,3.7811564006584835,3.837256110397717,1061936020
1996-01-31,3.9662864208221436,4.168247139961991,3.865305761550319,4.0167766006071055,731560842
1996-02-01,4.125610828399658,4.151417261077325,3.91579641180539,3.927016052644359,640422958
1996-02-02,4.573290824890137,4.622659222217961,4.235567230688779,4.235567230688779,818725675
1996-02-05,4.953649997711182,5.053508264527701,4.679881027126196,4.824619349878953,1222482548
1996-02-06,4.538508892059326,5.161222068015848,4.434162570473373,5.072583424241523,1242315590
1996-02-07,4.622658729553223,4.667538786275285,4.242298982593305,4.287179039315367,895441820
1996-02-08,5.026580810546875,5.108487242300682,4.622659071373041,4.669782999549912,821653997
1996-02-09,5.318301677703857,5.430501672208622,5.028824421145571,5.206101083795322,994440377
1996-02-12,4.985067367553711,5.273422610819323,4.914380862205577,5.183662473367846,971599188
1996-02-13,5.284641265869141,5.47874797685086,4.89418367630723,4.9368195639576085,1019034918
1996-02-14,5.288008213043213,5.496700865722143,5.247616782800191,5.419283058650522,622459505
1996-02-15,5.203857421875,5.329521821054596,5.11634087628396,5.161221232920873,699136437
1996-02-16,5.111852645874023,5.16683115880852,5.072582707637792,5.116340981331748,495646793
1996-02-19,5.16346549987793,5.277910274936851,5.133171629676245,5.206101694601239,518231701
1996-02-20,4.890817165374756,5.182538557968416,4.824619019962634,5.161220765125404,639131752
1996-02-21,4.890817165374756,4.890817165374756,4.890817165374756,4.890817165374756,0
1996-02-22,5.148878574371338,5.183660773571736,4.960381987891596,5.004140257834153,613558303
1996-02-23,5.093901634216309,5.150001038066214,5.008628646248329,5.138781397057767,546094871
1996-02-26,5.10512113571167,5.256591679820828,5.0725830987494716,5.150000897326652,544960514
1996-02-27,5.046777248382568,5.16122202553107,4.960383073067226,5.134293208009695,542491536
1996-02-28,5.0714592933654785,5.201611397036036,5.060239057068369,5.144389930191265,427826248
1996-02-29,4.753932952880859,5.044531650954296,4.723638791008177,5.026579810331313,697898447
1996-03-01,4.780861854553223,4.851548351238509,4.679881787221219,4.790960310839306,723172202
1996-03-04,4.7314934730529785,4.824619540349353,4.676514960300334,4.802179361644384,673407539
1996-03-05,4.7314934730529785,4.7314934730529785,4.7314934730529785,4.7314934730529785,0
1996-03-06,4.899794101715088,4.9323324380028986,4.770763739607533,4.813399932231364,543855566
1996-03-07,4.943553447723389,5.054632295798837,4.919991476711801,4.968238102387694,854410306
1996-03-08,4.917746067047119,4.936819693925038,4.819009882959932,4.8807196983125465,646827174
1996-03-11,4.933455944061279,4.948041840651813,4.827987516037295,4.847061150269536,631091821
1996-03-12,5.1870269775390625,5.340741680880451,4.9031601336895925,4.925600312933344,803011329
1996-03-13,5.098388195037842,5.12195135658439,4.9873099853657985,5.049020701254036,577715422
1996-03-14,5.097266674041748,5.147756850722108,5.060240304714645,5.0939010219053165,597611484
1996-03-15,4.930088043212891,5.086046904663196,4.891939591012025,5.070338930017104,622444100
1996-03-18,4.705687046051025,4.891939780177575,4.687735202776404,4.879598056508584,667319823
1996-03-19,4.416211128234863,4.775252873430809,4.319718786586784,4.6899801742299125,1037292464
1996-03-20,4.416211128234863,4.416211128234863,4.416211128234863,4.416211128234863,0
1996-03-21,4.732614517211914,4.781982303239839,4.6002182328090315,4.6002182328090315,670459612
1996-03-22,4.540751934051514,4.643976139203039,4.4543571857483375,4.643976139203039,674824785
1996-03-25,4.513823509216309,4.6249020024459515,4.4487471506257865,4.599096175449922,457166882
1996-03-26,4.484652042388916,4.577778707753558,4.3421575839850854,4.488018293922801,532380354
1996-03-27,4.643976211547852,4.711296437604654,4.623780203671179,4.645098295235956,377229724
1996-03-28,4.704565525054932,4.728127489253191,4.640610937198168,4.656318913330339,359409115
1996-03-29,4.641733169555664,4.729249730059954,4.62714727593957,4.698955559093233,325958187
1996-04-01,4.685491561889648,4.701200139317973,4.622659649791862,4.661929594852979,247509698
1996-04-02,4.69783353805542,4.757299792959968,4.650709607483741,4.695589669805209,367425238
1996-04-03,4.737102031707764,4.856035104553848,4.7258823941854855,4.803300470524904,297032084
1996-04-04,4.681002616882324,4.696710589846815,4.631634230891028,4.689978387360718,241840713
1996-04-05,4.681002616882324,4.681002616882324,4.681002616882324,4.681002616882324,0
1996-04-08,4.759543418884277,4.784227766591326,4.710175622575884,4.7404694907719005,228109392
1996-04-09,4.765153408050537,4.873988052653881,4.740469360722567,4.819010137960973,320184170
1996-04-10,4.762909412384033,4.845937623845147,4.743835185604008,4.824619529050823,285103129
1996-04-11,4.713540554046631,4.746079184507907,4.686612941725689,4.718028889035929,216484333
1996-04-12,4.8425726890563965,4.880720548863925,4.692223619663342,4.713541717615743,341108156
1996-04-15,4.967114448547363,5.065850632430895,4.926721828409779,4.936819683742298,476612002
1996-04-16,4.978334903717041,5.043410981084632,4.9368204926526325,4.981701155747992,388937409
1996-04-17,5.190393447875977,5.245371364861104,5.068094690621439,5.11634130280458,410008440
1996-04-18,5.475381851196289,5.503431546135713,5.31044693564781,5.351961035609549,686239778
1996-04-19,5.510163307189941,5.621241798598914,5.4652829572762975,5.5202620602496415,657928468
1996-04-22,5.335131645202637,5.576362288589505,5.307081946760014,5.565142648973961,577856867
1996-04-23,5.299229621887207,5.357573804166164,5.217322870334636,5.285765210958863,570256675
1996-04-24,5.72895622253418,5.791788729787413,5.524750723812129,5.544947036708771,534899747
1996-04-25,5.437235355377197,5.8905255654277715,5.340742715782162,5.767104705522222,620220200
1996-04-26,5.485479831695557,5.552800063823977,5.295860858185184,5.430501322442023,632532875
1996-04-29,5.440600395202637,5.458551938671738,5.33513170567547,5.430501640507408,421084526
1996-04-30,5.489968776702881,5.610023363842421,5.396842405286761,5.430501925686285,429361131
1996-05-01,5.970187187194824,6.056581664101245,5.929795158837234,5.991505585113801,495470338
1996-05-02,5.974674224853516,6.004968692129884,5.834423926348806,5.924184045463365,506967956
1996-05-03,5.8389129638671875,5.957845480647933,5.811984745074663,5.923062673562538,493527926
1996-05-06,5.51128625869751,5.731199108797416,5.482114476212862,5.6997831586127905,591063023
1996-05-07,5.578607559204102,5.6201210686939,5.4821149334976536,5.503432730214346,548608662
1996-05-08,5.608900547027588,5.688563099874593,5.408061338960939,5.475382169174747,785659868
1996-05-09,5.472015380859375,5.618997550688189,5.441720920325645,5.503431325646654,609397594
1996-05-10,5.414793491363525,5.445087956264524,5.308203320809917,5.340741353945111,606288615
1996-05-13,5.529237747192383,5.5628978610938455,5.455185616489903,5.48660156295695,398370778
1996-05-14,5.682952880859375,5.719979248868316,5.492212419991975,5.520262716950376,651015892
1996-05-15,5.695293426513672,5.744662106787304,5.476503313323048,5.593191613452828,917242481
1996-05-16,5.727834224700928,5.845644653094328,5.689686365704859,5.761493747695195,688543503
1996-05-17,5.614510536193848,5.6773430332378325,5.583094587373725,5.610022800392576,565289312
1996-05-20,5.438356399536133,5.551679080229696,5.421526339985865,5.542703008509301,326115037
1996-05-21,5.419281959533691,5.475382555435527,5.374401602692976,5.405818152183358,456241191
1996-05-22,5.448454856872559,5.5023106907735775,5.431624796390274,5.475383073524978,319336904
1996-05-23,5.403574466705322,5.4349904195955006,5.37664625019782,5.41255053887449,294687746
1996-05-24,5.700370788574219,5.717960896286664,5.671053733562491,5.701543545951443,236779521
1996-05-27,5.532678127288818,5.652290603537767,5.523296695183712,5.652290603537767,385864842
1996-05-28,5.353260040283203,5.417756688782361,5.289934896297735,5.417756688782361,545547298
1996-05-29,5.658154010772705,5.734377593352131,5.465834978749377,5.465834978749377,514643772
1996-05-30,5.554959774017334,5.715616265419271,5.518606173105006,5.699198914344662,528103408
1996-05-31,5.590139389038086,5.6405648263858,5.537369689765993,5.63470103920991,445949352
1996-06-03,5.761350631713867,5.781285628463361,5.664018030444833,5.699198873676075,488962489
1996-06-04,5.679262638092041,5.8973798572406215,5.576067502404194,5.862200266867931,719201952
1996-06-05,5.642909049987793,5.74610480092302,5.592484245053652,5.74610480092302,333800656
1996-06-06,5.735550403594971,5.839918281567066,5.699198061071221,5.721477943014362,331038987
