Price,Close,High,Low,Open,Volume
Ticker,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS
Date,,,,,
1996-01-02,8.70868968963623,8.798162187674574,8.70868968963623,8.798162187674574,5062
1996-01-03,8.649041175842285,8.649041175842285,8.649041175842285,8.649041175842285,1012
1996-01-04,8.649041175842285,8.649041175842285,8.649041175842285,8.649041175842285,0
1996-01-05,8.70868968963623,8.70868968963623,8.410446493605338,8.499919567607336,963900
1996-01-08,8.382116317749023,8.41044913075479,8.382116317749023,8.70869242030175,2025
1996-01-09,8.49693775177002,8.49693775177002,8.35079848454893,8.35079848454893,2025
1996-01-10,8.261326789855957,8.261326789855957,8.261326789855957,8.261326789855957,1012
1996-01-11,8.277729034423828,8.499919688746909,8.277729034423828,8.261325589292712,6075
1996-01-12,8.410447120666504,8.470095649127192,8.350798592205816,8.350798592205816,3037
1996-01-15,8.410447120666504,8.410447120666504,8.410447120666504,8.410447120666504,0
1996-01-16,8.206151962280273,8.350799501151638,8.204660792103727,8.291151542162245,7087
1996-01-17,8.206151962280273,8.206151962280273,8.206151962280273,8.206151962280273,0
1996-01-18,8.298604965209961,8.298604965209961,8.298604965209961,8.298604965209961,1012
1996-01-19,8.283693313598633,8.283693313598633,8.231500640880206,8.231500640880206,3037
1996-01-22,8.261326789855957,8.261326789855957,8.231502235108147,8.231502235108147,10125
1996-01-23,8.17185115814209,8.17185115814209,8.17185115814209,8.17185115814209,2025
1996-01-24,8.17185115814209,8.17185115814209,8.17185115814209,8.17185115814209,1012
1996-01-25,8.103256225585938,8.201676894331456,8.054046467176828,8.171852344536392,8100
1996-01-26,8.103256225585938,8.103256225585938,8.103256225585938,8.103256225585938,0
1996-01-29,8.232992172241211,8.350798051520826,8.232992172241211,8.103256357656399,10125
1996-01-30,8.201678276062012,8.291151364557015,8.171853721242428,8.232993425062451,21262
1996-01-31,8.201678276062012,8.201678276062012,8.201678276062012,8.201678276062012,0
1996-02-01,8.350800514221191,8.350800514221191,8.350800514221191,8.350800514221191,1012
1996-02-02,8.58939266204834,8.58939266204834,8.440271063678049,8.499919587833434,6075
1996-02-05,8.947283744812012,8.947283744812012,8.798162147477866,8.798162147477866,17212
1996-02-06,8.948774337768555,8.977107715897903,8.947283167968443,8.947283167968443,7087
1996-02-07,9.245528221130371,9.245528221130371,8.97711009834739,8.992021800305945,386775
1996-02-08,9.245528221130371,9.245528221130371,9.008425248424125,9.245528221130371,8100
1996-02-09,10.091045379638672,10.1402557185851,9.215703228463868,9.215703228463868,27337
1996-02-12,9.327546119689941,10.289379821445253,9.245529444212904,10.091047823557863,34425
1996-02-13,10.041834831237793,10.043326577202361,9.692891835613699,9.327543666125198,134662
1996-02-14,10.362446784973145,10.498147294815263,9.991134489509463,10.041835424461807,175162
1996-02-15,10.141749382019043,10.2714840791479,10.022452301123712,10.362448348115212,14175
1996-02-16,10.243146896362305,10.267006763131167,9.72271312786079,10.14174505443069,29362
